time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-09-01T18:32:58.680Z,37.9816667,-122.4598333,0.02,1.28,md,17,50,0.02343,0.13,nc,nc72517206,2015-09-04T03:00:11.350Z,"2km SW of Quarry near San Rafael, CA",quarry blast
2015-09-01T12:00:18.330Z,37.8333333,-121.967,6.52,1.26,md,16,60,0.03256,0.07,nc,nc72516966,2015-09-04T01:54:20.590Z,"0km WSW of Diablo, California",earthquake
2015-08-30T18:06:52.460Z,38.2321667,-122.1706667,13.39,1.22,md,16,174,0.05988,0.12,nc,nc72515931,2015-09-01T01:39:54.970Z,"2km SSW of Green Valley, California",earthquake
2015-08-30T13:43:02.000Z,37.3316667,-121.7065,2.21,1.32,md,25,40,0.05192,0.05,nc,nc72515846,2015-09-01T01:38:24.190Z,"11km ESE of Alum Rock, California",earthquake
2015-08-30T12:11:17.430Z,37.6486667,-122.0606667,7.09,2.61,md,179,31,0.008754,0.16,nc,nc72515806,2015-09-05T14:25:40.034Z,"2km SE of Hayward, California",earthquake
2015-08-30T07:54:57.670Z,37.643,-122.0585,1.76,1.13,md,11,89,0.03757,0.07,nc,nc72515696,2015-08-31T23:21:12.790Z,"3km SE of Hayward, California",earthquake
2015-08-30T02:06:24.190Z,37.627,-121.6996667,7.29,1.24,md,14,117,0.04576,0.06,nc,nc72515611,2015-08-31T23:56:51.980Z,"8km SE of Livermore, California",earthquake
2015-08-29T22:49:45.600Z,37.6235,-122.0316667,2.81,1.46,md,32,53,0.02724,0.06,nc,nc72515556,2015-09-01T01:26:49.810Z,"3km NNW of Union City, California",earthquake
2015-08-29T16:51:26.700Z,37.8345,-121.9698333,6.13,1.09,md,14,66,0.03027,0.05,nc,nc72515446,2015-09-01T01:21:49.422Z,"1km W of Diablo, California",earthquake
2015-08-29T06:56:37.110Z,37.7235,-122.545,7.84,1.32,md,39,101,0.06549,0.07,nc,nc72515281,2015-09-01T01:14:22.490Z,"6km NW of Broadmoor, California",earthquake
2015-08-29T04:06:51.340Z,37.9353333,-122.0753333,10.74,1.48,md,39,57,0.09039,0.09,nc,nc72515176,2015-09-01T00:38:33.432Z,"1km SW of Pleasant Hill, California",earthquake
2015-08-28T23:18:01.040Z,38.1195,-122.1773333,0.02,1,md,11,136,0.02242,0.06,nc,nc72515106,2015-08-28T23:37:14.410Z,"0km W of Quarry near Vallejo, CA",quarry blast
2015-08-28T13:41:12.190Z,37.5356667,-121.9131667,6.92,1.12,md,16,63,0.02109,0.03,nc,nc72514946,2015-08-28T23:41:16.060Z,"6km ESE of Fremont, California",earthquake
2015-08-28T06:34:29.600Z,37.7493333,-122.5326667,13.06,1.06,md,28,149,0.06477,0.12,nc,nc72514836,2015-08-28T18:22:08.820Z,"7km NW of Daly City, California",earthquake
2015-08-27T20:21:04.500Z,37.3261667,-122.1048333,0.02,1.44,md,8,74,0.03925,0.04,nc,nc72514711,2015-08-27T23:02:38.530Z,"11km E of Quarry near Portola Valley, CA",quarry blast
2015-08-27T18:19:31.110Z,38.133,-122.3021667,7.08,1.2,md,25,121,0.0241,0.07,nc,nc72514686,2015-08-28T00:45:03.080Z,"5km NW of Vallejo, California",earthquake
2015-08-26T21:01:02.020Z,38.3615,-122.6073333,6.53,1.02,md,13,117,0.02159,0.09,nc,nc72514146,2015-08-27T02:51:14.580Z,"7km SW of Kenwood, California",earthquake
2015-08-26T20:58:00.950Z,38.3666667,-122.613,7.21,2.06,md,74,52,0.03283,0.12,nc,nc72514141,2015-08-27T02:18:51.850Z,"7km SW of Kenwood, California",earthquake
2015-08-26T14:11:55.160Z,37.4953333,-121.8523333,7.14,1.65,md,37,57,0.04842,0.07,nc,nc72513916,2015-08-26T20:32:28.420Z,"8km NNE of Milpitas, California",earthquake
2015-08-26T04:51:07.160Z,37.858,-122.2411667,9.48,1.51,md,55,26,0.01697,0.07,nc,nc72513531,2015-08-27T02:23:01.624Z,"3km ESE of Berkeley, California",earthquake
2015-08-25T17:43:22.500Z,37.845,-122.2326667,5.28,1.4,md,37,51,0.03032,0.05,nc,nc72513106,2015-08-26T02:43:54.666Z,"2km N of Piedmont, California",earthquake
2015-08-25T16:44:40.750Z,37.6871667,-122.4403333,0.02,1.14,md,15,64,0.02311,0.1,nc,nc72513051,2015-08-26T02:00:17.670Z,"1km WNW of Quarry near Brisbane, CA",quarry blast
2015-08-25T16:09:25.420Z,37.6361667,-122.4591667,6.71,1.1,md,5,122,0.01247,0.04,nc,nc72513031,2015-08-26T01:43:12.430Z,"3km NE of Pacifica, California",earthquake
2015-08-25T09:25:00.290Z,37.4256667,-121.6736667,4.95,1.13,md,23,53,0.05433,0.06,nc,nc72512836,2015-08-25T20:47:55.590Z,"13km ENE of East Foothills, California",earthquake
2015-08-25T07:22:24.030Z,37.7501667,-122.159,3.51,1.69,md,48,31,0.03395,0.11,nc,nc72512761,2015-08-26T06:10:22.420Z,"2km N of San Leandro, California",earthquake
2015-08-24T18:27:10.480Z,38.1151667,-122.1725,0.02,1.21,md,11,125,0.01989,0.08,nc,nc72512056,2015-08-25T02:34:20.200Z,"0km SSW of Quarry near Vallejo, CA",quarry blast
2015-08-22T16:12:55.020Z,38.2106667,-122.3268333,8,1.09,md,18,100,0.02523,0.07,nc,nc72510551,2015-08-25T22:31:20.450Z,"7km NW of American Canyon, California",earthquake
2015-08-21T17:22:17.300Z,37.3268333,-122.1045,0.02,1.47,md,22,53,0.03964,0.09,nc,nc72510071,2015-08-21T23:56:49.810Z,"11km E of Quarry near Portola Valley, CA",quarry blast
2015-08-21T16:44:28.660Z,37.844,-122.2331667,5.32,1.57,md,44,34,0.03117,0.06,nc,nc72510046,2015-08-21T23:32:44.610Z,"2km N of Piedmont, California",earthquake
2015-08-21T09:18:53.400Z,38.0208333,-122.2191667,8.38,1.37,md,36,59,0.032,0.07,nc,nc72509901,2015-08-21T23:39:56.630Z,"3km S of Crockett, California",earthquake
2015-08-20T17:19:15.630Z,37.6581667,-122.0673333,5.25,1.21,md,20,99,0.04627,0.05,nc,nc72509596,2015-08-21T00:10:57.100Z,"1km SE of Hayward, California",earthquake
2015-08-20T02:25:50.780Z,37.422,-121.6896667,6.21,1.07,md,18,71,0.06266,0.07,nc,nc72509381,2015-08-21T00:06:57.600Z,"12km ENE of East Foothills, California",earthquake
2015-08-19T22:32:26.290Z,37.8556667,-121.791,10.42,1.63,md,22,137,0.04612,0.11,nc,nc72509301,2015-08-20T18:38:01.393Z,"9km SW of Brentwood, California",earthquake
2015-08-19T21:09:36.570Z,37.9513333,-122.0638333,10.49,1.83,md,44,62,0.08292,0.05,nc,nc72509256,2015-08-20T18:20:52.990Z,"0km NW of Pleasant Hill, California",earthquake
2015-08-19T18:30:45.380Z,37.3261667,-122.1065,0.02,1.39,md,10,74,0.03794,0.05,nc,nc72509196,2015-08-20T02:17:49.710Z,"11km E of Quarry near Portola Valley, CA",quarry blast
2015-08-19T06:28:14.310Z,37.7311667,-122.158,10.1,1.22,md,25,44,0.05019,0.08,nc,nc72508846,2015-08-20T02:29:24.120Z,"0km NNW of San Leandro, California",earthquake
2015-08-19T03:41:01.680Z,37.8486667,-122.231,5.16,1.03,md,14,89,0.02746,0.05,nc,nc72508746,2015-08-20T00:18:49.310Z,"2km N of Piedmont, California",earthquake
2015-08-18T19:34:55.130Z,37.5023333,-122.4058333,0.02,1.52,md,11,133,0.01499,0.14,nc,nc72508366,2015-08-20T02:11:47.760Z,"0km WNW of Quarry near Half Moon Bay, CA",quarry blast
2015-08-17T21:54:20.030Z,37.8478333,-122.0023333,11.82,1.38,md,19,50,0.08589,0.08,nc,nc72507611,2015-08-19T23:02:56.020Z,"2km N of Danville, California",earthquake
2015-08-17T18:48:02.770Z,38.1123333,-122.1703333,0.02,1.26,md,7,140,0.01967,0.04,nc,nc72507561,2015-08-18T02:27:38.570Z,"0km S of Quarry near Vallejo, CA",quarry blast
2015-08-17T15:28:48.670Z,37.8425,-122.227,5.35,1.32,md,26,46,0.02804,0.05,nc,nc72507486,2015-08-17T23:47:56.920Z,"2km NNE of Piedmont, California",earthquake
2015-08-17T15:17:48.970Z,37.8315,-122.5646667,10.88,1.1,md,12,191,0.05674,0.04,nc,nc72507481,2015-08-18T02:19:35.720Z,"5km SSW of Tamalpais-Homestead Valley, California",earthquake
2015-08-17T14:40:11.850Z,37.8445,-122.2355,5.22,2.45,md,129,30,0.01044,0.1,nc,nc72507451,2015-08-21T05:23:40.865Z,"2km N of Piedmont, California",earthquake
2015-08-17T14:14:47.300Z,37.841,-122.2323333,5.08,2.27,md,102,29,0.01179,0.09,nc,nc72507426,2015-08-21T05:21:15.287Z,"1km N of Piedmont, California",earthquake
2015-08-17T14:07:03.750Z,37.8431667,-122.2298333,5.49,1.75,md,61,42,0.02942,0.07,nc,nc72507421,2015-08-17T23:45:36.220Z,"2km N of Piedmont, California",earthquake
2015-08-17T13:55:41.420Z,37.8356667,-122.2213333,5.37,1.56,md,38,35,0.02998,0.07,nc,nc72507411,2015-08-18T00:06:29.900Z,"1km NE of Piedmont, California",earthquake
2015-08-17T13:54:57.610Z,37.8371667,-122.222,5.86,1.81,md,55,30,0.02909,0.08,nc,nc72507406,2015-08-18T00:00:49.100Z,"1km NNE of Piedmont, California",earthquake
2015-08-17T13:52:18.960Z,37.8343333,-122.2225,5.29,1.62,md,45,37,0.0316,0.08,nc,nc72507401,2015-08-28T22:31:36.430Z,"1km NE of Piedmont, California",earthquake
2015-08-17T13:49:17.320Z,37.8365,-122.2321667,4.82,4.01,mw,268,12,0.01185,0.15,nc,nc72507396,2015-10-19T23:35:25.279Z,"1km N of Piedmont, California",earthquake
2015-08-17T02:37:22.590Z,37.3551667,-121.7226667,5.12,1.49,md,42,37,0.06524,0.08,nc,nc72507161,2015-08-19T01:12:21.070Z,"8km ESE of East Foothills, California",earthquake
2015-08-16T14:10:45.710Z,37.854,-122.2465,12.69,1.19,md,41,49,0.02105,0.07,nc,nc72506921,2015-08-18T00:38:56.941Z,"3km SE of Berkeley, California",earthquake
2015-08-16T03:58:19.900Z,37.5771667,-121.9581667,8.13,1.06,md,16,73,0.03114,0.04,nc,nc72506721,2015-08-19T00:14:34.130Z,"4km NE of Fremont, California",earthquake
2015-08-15T17:47:41.660Z,38.1751667,-122.298,7.5,1.25,md,40,53,0.05649,0.14,nc,nc72506471,2015-08-19T01:16:24.290Z,"3km W of American Canyon, California",earthquake
2015-08-15T06:40:51.960Z,37.8066667,-121.962,9.04,1.15,md,21,60,0.05746,0.07,nc,nc72506241,2015-08-19T01:17:25.600Z,"3km NNE of San Ramon, California",earthquake
2015-08-14T19:32:28.250Z,37.318,-122.1171667,0.02,1.48,md,41,69,0.02869,0.18,nc,nc72506026,2015-08-21T23:37:10.700Z,"10km E of Quarry near Portola Valley, CA",quarry blast
2015-08-13T18:43:09.990Z,37.983,-122.4643333,0.02,1.25,md,15,60,0.02064,0.15,nc,nc72505501,2015-08-14T01:05:37.440Z,"2km SW of Quarry near San Rafael, CA",quarry blast
2015-08-11T19:55:19.390Z,37.3258333,-122.107,0.02,1.33,md,19,55,0.03749,0.07,nc,nc71096194,2015-08-13T00:41:38.770Z,"11km E of Quarry near Portola Valley, CA",quarry blast
2015-08-11T19:54:45.950Z,38.1203333,-122.177,0.02,1.23,md,9,138,0.02205,0.09,nc,nc72504581,2015-08-13T00:39:07.760Z,"0km W of Quarry near Vallejo, CA",quarry blast
2015-08-11T16:49:28.080Z,37.971,-121.8705,14.11,1.87,md,9,247,0.01745,0.05,nc,nc72504521,2015-08-12T22:30:37.823Z,"6km S of Pittsburg, California",earthquake
2015-08-11T16:35:32.900Z,37.9815,-121.8751667,14.08,1.67,md,23,203,0.02852,0.23,nc,nc72504511,2015-08-12T00:24:48.950Z,"5km S of Pittsburg, California",earthquake
2015-08-10T17:47:57.280Z,37.4955,-122.4095,0.02,1.04,md,11,153,0.01239,0.1,nc,nc72504071,2015-08-10T22:05:25.810Z,"1km WSW of Quarry near Half Moon Bay, CA",quarry blast
2015-08-10T16:26:58.710Z,37.7086667,-122.1091667,4.65,1.4,md,36,61,0.036,0.09,nc,nc72504051,2015-08-12T22:15:59.880Z,"1km NNE of Ashland, California",earthquake
2015-08-10T07:56:03.070Z,37.8063333,-121.9636667,8.85,1.31,md,22,62,0.05722,0.05,nc,nc72503901,2015-08-10T22:47:36.770Z,"3km NNE of San Ramon, California",earthquake
2015-08-09T21:42:09.810Z,37.6675,-122.531,11.3,1.48,md,48,111,0.03906,0.05,nc,nc72503671,2015-08-12T22:15:07.490Z,"4km WSW of Broadmoor, California",earthquake
2015-08-09T20:33:46.940Z,37.6361667,-122.0436667,2.75,1.19,md,19,79,0.02733,0.05,nc,nc72503641,2015-08-11T00:08:43.110Z,"4km SE of Hayward, California",earthquake
2015-08-09T20:26:10.610Z,37.786,-122.592,10.65,3.12,ml,199,89,0.06538,0.1,nc,nc72503636,2015-09-21T13:19:48.040Z,"11km SSW of Tamalpais-Homestead Valley, California",earthquake
2015-08-09T18:35:51.500Z,38.0216667,-122.2121667,9.66,1.89,md,52,62,0.03282,0.11,nc,nc72503601,2015-08-11T21:40:00.761Z,"3km S of Crockett, California",earthquake
2015-08-09T15:23:32.360Z,37.3523333,-121.7296667,2.2,1.23,md,15,70,0.07023,0.07,nc,nc72503526,2015-08-11T01:32:39.980Z,"8km E of Alum Rock, California",earthquake
2015-08-08T17:52:37.130Z,37.6718333,-122.5335,11.05,1.11,md,18,112,0.05801,0.06,nc,nc72503001,2015-08-10T21:27:44.380Z,"4km WSW of Broadmoor, California",earthquake
2015-08-08T17:28:05.090Z,37.669,-122.5331667,11.21,1.96,md,66,112,0.0403,0.07,nc,nc72502991,2015-08-11T05:09:21.070Z,"4km WSW of Broadmoor, California",earthquake
2015-08-08T06:27:32.150Z,37.8151667,-121.9588333,14.06,1.19,md,19,64,0.05116,0.08,nc,nc72502821,2015-08-10T23:11:50.510Z,"2km S of Diablo, California",earthquake
2015-08-07T19:07:38.830Z,37.9761667,-122.0846667,13.47,1.6,md,27,92,0.05366,0.11,nc,nc72502446,2015-08-08T01:21:27.550Z,"1km SW of Pacheco, California",earthquake
2015-08-06T21:25:37.490Z,37.8655,-122.2448333,9.12,1.02,md,19,62,0.009495,0.05,nc,nc72501771,2015-08-07T01:26:51.200Z,"2km ESE of Berkeley, California",earthquake
2015-08-06T19:52:00.590Z,37.3243333,-122.1023333,0.02,1.46,md,20,64,0.01235,0.06,nc,nc72501741,2015-08-07T03:27:59.748Z,"11km E of Quarry near Portola Valley, CA",quarry blast
2015-08-06T17:18:04.680Z,37.687,-122.4238333,2.17,1.2,md,21,69,0.01006,0.06,nc,nc72501691,2015-08-07T02:22:35.440Z,"2km WNW of Brisbane, California",earthquake
2015-08-06T00:02:18.170Z,37.4085,-121.8268333,0.03,1.21,md,11,122,0.04089,0.14,nc,nc72501251,2015-08-06T01:09:06.830Z,"3km NNW of East Foothills, California",earthquake
2015-08-05T20:28:06.200Z,37.7921667,-121.9831667,9.31,1.94,md,61,47,0.003079,0.09,nc,nc72501166,2015-09-03T15:41:46.120Z,"1km NNW of San Ramon, California",earthquake
2015-08-05T16:52:17.930Z,37.7838333,-122.2081667,11.27,1.3,md,36,49,0.025,0.08,nc,nc72501086,2015-08-07T02:57:15.374Z,"3km NE of Alameda, California",earthquake
2015-08-05T05:59:23.870Z,37.3573333,-121.72,8.09,1,md,20,57,0.04191,0.04,nc,nc72500891,2015-08-05T23:07:36.960Z,"9km E of Alum Rock, California",earthquake
2015-08-05T05:06:20.740Z,37.3568333,-121.7201667,8.06,1.92,md,60,38,0.04198,0.05,nc,nc72500866,2015-08-05T21:50:03.400Z,"9km E of Alum Rock, California",earthquake
2015-08-05T04:51:15.500Z,37.3588333,-121.7186667,8.41,2.41,md,112,38,0.04238,0.07,nc,nc72500861,2015-08-05T18:37:04.155Z,"9km E of Alum Rock, California",earthquake
2015-08-04T21:09:21.120Z,37.539,-121.947,4.5,1.09,md,20,57,0.04725,0.04,nc,nc72500686,2015-08-05T01:51:22.780Z,"3km ESE of Fremont, California",earthquake
2015-08-04T16:30:39.600Z,37.0153333,-122.1388333,0.02,1.36,md,14,233,0.1087,0.08,nc,nc72500571,2015-08-05T01:39:18.890Z,"1km SSE of Quarry near Davenport, CA",quarry blast
2015-08-04T00:56:32.720Z,37.7438333,-122.1385,7.45,1.44,md,37,45,0.02485,0.06,nc,nc72500266,2015-08-08T00:13:17.049Z,"2km NE of San Leandro, California",earthquake
2015-08-04T00:19:05.300Z,37.4653333,-121.8068333,4.73,1.57,md,45,62,0.01582,0.06,nc,nc72500216,2015-08-05T21:59:40.254Z,"9km ENE of Milpitas, California",earthquake
2015-08-03T23:05:08.720Z,37.9738333,-122.0596667,14.62,1.44,md,17,87,0.06323,0.05,nc,nc72500191,2015-08-04T02:25:02.160Z,"1km SE of Pacheco, California",earthquake
2015-08-03T20:32:08.960Z,37.2995,-122.3603333,4.8,1.23,md,10,168,0.1014,0.04,nc,nc72500126,2015-08-05T02:05:27.170Z,"14km SW of Portola Valley, California",earthquake
2015-08-03T18:18:03.970Z,37.6285,-122.0371667,2.33,1.6,md,34,42,0.02662,0.05,nc,nc72500056,2015-08-06T05:44:26.190Z,"3km NNW of Union City, California",earthquake
2015-08-02T01:26:56.220Z,37.538,-121.9335,5.18,1.01,md,18,89,0.03657,0.06,nc,nc72499096,2015-08-05T06:33:45.370Z,"4km ESE of Fremont, California",earthquake
2015-08-01T16:24:46.660Z,37.5648333,-121.9736667,7.76,1.01,md,14,100,0.04364,0.05,nc,nc72498816,2015-08-04T01:12:11.640Z,"2km NE of Fremont, California",earthquake
2015-08-01T14:47:52.630Z,37.7666667,-122.1376667,10.86,1.11,md,16,82,0.0342,0.06,nc,nc72498801,2015-08-05T01:56:54.980Z,"4km NNE of San Leandro, California",earthquake
2015-08-01T11:52:42.940Z,37.7355,-122.1341667,7.89,2.63,md,182,17,0.03081,0.13,nc,nc72498746,2015-08-03T21:39:05.347Z,"2km ENE of San Leandro, California",earthquake
2015-08-01T08:41:39.380Z,37.9685,-122.0355,12.03,1.46,md,31,82,0.06032,0.07,nc,nc72498686,2015-08-04T20:38:28.264Z,"1km SSW of Concord, California",earthquake
2015-08-01T06:32:46.610Z,38.2085,-122.329,7.91,1.25,md,19,186,0.0243,0.07,nc,nc72498646,2015-08-03T23:31:34.670Z,"7km WNW of American Canyon, California",earthquake
2015-08-01T04:33:12.880Z,37.4743333,-121.797,10.03,1.04,md,25,126,0.02409,0.05,nc,nc72498596,2015-08-03T23:24:01.910Z,"10km ENE of Milpitas, California",earthquake
2015-08-01T00:55:06.430Z,37.784,-122.2173333,9.25,1.18,md,25,50,0.03224,0.11,nc,nc72498456,2015-08-03T23:15:29.100Z,"2km NE of Alameda, California",earthquake
2015-07-31T17:10:22.960Z,37.3233333,-122.103,0.02,1.69,md,30,69,0.01346,0.06,nc,nc72498296,2015-07-31T22:26:26.310Z,"11km E of Quarry near Portola Valley, CA",quarry blast
2015-07-31T16:18:04.610Z,38.3521667,-122.4038333,9.06,1.87,md,36,105,0.04345,0.12,nc,nc72498281,2015-07-31T23:05:01.124Z,"6km SW of Yountville, California",earthquake
2015-07-31T09:05:08.680Z,37.8971667,-121.9755,9.98,1.67,md,51,69,0.04059,0.1,nc,nc72498046,2015-07-31T19:15:15.190Z,"5km SW of Clayton, California",earthquake
2015-07-31T02:11:20.550Z,37.5216667,-121.8796667,8.26,1.14,md,24,85,0.0196,0.05,nc,nc72497851,2015-07-31T21:03:16.779Z,"10km ESE of Fremont, California",earthquake
2015-07-30T12:11:06.930Z,37.7671667,-122.5595,11.45,1.61,md,42,94,0.07263,0.07,nc,nc72497176,2015-07-30T17:35:29.740Z,"10km NW of Daly City, California",earthquake
2015-07-29T23:07:32.780Z,37.3138333,-121.6736667,10.68,3.22,ml,160,36,0.03721,0.14,nc,nc72496776,2015-10-22T20:05:15.040Z,"14km ESE of Alum Rock, California",earthquake
2015-07-29T17:42:10.930Z,37.7885,-122.198,13.37,1.08,md,21,72,0.01835,0.06,nc,nc72496646,2015-07-31T01:57:28.760Z,"4km NE of Alameda, California",earthquake
2015-07-29T09:45:49.690Z,37.7873333,-122.2058333,12.35,1.82,md,75,29,0.02383,0.08,nc,nc72496411,2015-07-29T16:51:00.100Z,"3km NE of Alameda, California",earthquake
2015-07-28T21:46:06.800Z,37.5808333,-121.9586667,8.32,1.05,md,14,78,0.02747,0.06,nc,nc72496151,2015-07-29T06:49:01.760Z,"4km NE of Fremont, California",earthquake
2015-07-28T20:40:20.920Z,37.0161667,-122.1161667,0.02,1.59,md,10,225,0.1117,0.12,nc,nc72496121,2015-07-31T00:58:44.960Z,"3km ESE of Quarry near Davenport, CA",quarry blast
2015-07-28T17:19:32.980Z,37.7865,-122.2055,11.83,2.24,md,118,14,0.009197,0.09,nc,nc72496041,2015-07-29T20:30:07.479Z,"3km NE of Alameda, California",earthquake
2015-07-28T17:13:31.530Z,37.3243333,-122.1051667,0.02,1.18,md,13,66,0.01392,0.06,nc,nc72496036,2015-07-31T00:54:43.820Z,"11km E of Quarry near Portola Valley, CA",quarry blast
2015-07-28T11:03:43.030Z,37.6271667,-122.037,2.39,1.16,md,16,68,0.02739,0.05,nc,nc72495861,2015-07-31T00:54:13.200Z,"3km NNW of Union City, California",earthquake
2015-07-27T19:48:04.210Z,37.7778333,-122.0133333,6.72,1.36,md,23,48,0.05511,0.07,nc,nc72495536,2015-07-28T17:42:16.672Z,"3km W of San Ramon, California",earthquake
2015-07-26T14:56:51.920Z,37.5745,-121.9696667,7.92,1.15,md,25,83,0.03364,0.06,nc,nc72494976,2015-07-27T22:56:39.716Z,"3km NNE of Fremont, California",earthquake
2015-07-26T12:03:37.800Z,37.3651667,-121.7316667,6.32,1.07,md,22,35,0.03062,0.04,nc,nc72494931,2015-07-28T02:20:56.490Z,"7km ESE of East Foothills, California",earthquake
2015-07-25T04:05:09.360Z,37.374,-121.7511667,2.68,1.45,md,30,52,0.01415,0.05,nc,nc72493926,2015-07-25T05:52:44.600Z,"5km E of East Foothills, California",earthquake
2015-07-24T22:42:51.830Z,38.1995,-122.3151667,8.87,1.18,md,21,81,0.03799,0.08,nc,nc72493806,2015-07-28T02:08:46.830Z,"5km WNW of American Canyon, California",earthquake
2015-07-24T20:27:32.720Z,37.5256667,-122.1005,10.58,1.01,md,12,142,0.03728,0.07,nc,nc72493721,2015-07-28T01:32:09.640Z,"5km W of Newark, California",earthquake
2015-07-23T20:03:25.430Z,37.3228333,-122.104,0.02,1.72,md,28,54,0.01436,0.08,nc,nc72492461,2015-07-24T16:18:50.560Z,"11km E of Quarry near Portola Valley, CA",quarry blast
2015-07-22T18:51:33.140Z,38.1746667,-122.2966667,7.82,1.22,md,15,82,0.05569,0.14,nc,nc72491901,2015-07-25T02:48:45.730Z,"3km W of American Canyon, California",earthquake
2015-07-22T12:25:29.880Z,37.574,-121.9626667,8.12,1.33,md,26,46,0.03392,0.05,nc,nc72491681,2015-07-22T22:03:25.460Z,"3km NE of Fremont, California",earthquake
2015-07-22T09:04:10.430Z,37.5708333,-121.9681667,8.28,1.18,md,28,58,0.03716,0.05,nc,nc72491611,2015-07-22T23:33:29.350Z,"3km NE of Fremont, California",earthquake
2015-07-22T08:23:13.350Z,37.7855,-122.2065,11.63,1.27,md,45,51,0.02394,0.07,nc,nc72491591,2015-07-22T23:16:51.540Z,"3km NE of Alameda, California",earthquake
2015-07-22T06:39:12.830Z,37.5766667,-121.9701667,7.63,2.04,md,73,33,0.01715,0.11,nc,nc72491541,2015-07-24T23:50:14.850Z,"3km NNE of Fremont, California",earthquake
2015-07-21T18:01:57.020Z,37.571,-121.9661667,7.65,1.15,md,23,60,0.03691,0.07,nc,nc72491101,2015-07-21T23:39:57.810Z,"3km NE of Fremont, California",earthquake
2015-07-21T15:46:28.850Z,37.5703333,-121.9698333,8.19,1.11,md,23,59,0.03778,0.06,nc,nc72491036,2015-07-21T22:39:14.190Z,"2km NE of Fremont, California",earthquake
2015-07-21T15:22:38.130Z,37.5733333,-121.9696667,8.07,1.1,md,19,61,0.03479,0.06,nc,nc72491026,2015-07-24T02:29:26.420Z,"3km NNE of Fremont, California",earthquake
2015-07-21T14:17:23.770Z,37.3705,-122.153,6.46,1.66,md,23,45,0.03103,0.08,nc,nc72491001,2015-07-24T02:02:20.640Z,"1km SW of Los Altos Hills, California",earthquake
2015-07-21T14:03:16.530Z,37.4785,-121.8315,7.3,1.04,md,28,63,0.02946,0.05,nc,nc72490996,2015-07-24T02:03:14.910Z,"8km NE of Milpitas, California",earthquake
2015-07-21T13:39:05.460Z,37.5741667,-121.9751667,7.31,2.08,md,74,33,0.01314,0.1,nc,nc72490991,2015-07-22T15:19:16.468Z,"3km NNE of Fremont, California",earthquake
2015-07-21T12:08:56.960Z,37.5705,-121.9686667,8.24,1.06,md,17,64,0.03752,0.11,nc,nc72490961,2015-07-21T22:45:15.540Z,"3km NE of Fremont, California",earthquake
2015-07-21T11:17:34.900Z,37.5768333,-121.9758333,7.45,1.34,md,37,38,0.03233,0.06,nc,nc72490941,2015-07-22T00:16:04.470Z,"3km NNE of Fremont, California",earthquake
2015-07-21T11:09:18.490Z,37.5711667,-121.9736667,7.81,1.51,md,57,33,0.03742,0.09,nc,nc72490916,2015-07-24T02:01:05.383Z,"2km NNE of Fremont, California",earthquake
2015-07-21T10:44:48.220Z,37.5771667,-121.9731667,7.82,1.29,md,36,36,0.03148,0.09,nc,nc72490911,2015-07-24T01:59:48.630Z,"3km NNE of Fremont, California",earthquake
2015-07-21T10:44:07.410Z,37.5728333,-121.9643333,8.26,1.04,md,15,64,0.03505,0.06,nc,nc72490906,2015-07-21T23:27:54.510Z,"3km NE of Fremont, California",earthquake
